gene_id	gene_name	H2	H27	H45	H47	H56	H74	H87	H91
ENSG00000023734	STRAP	94.83884	189.908783	215.740993	136.359877	55.832089	175.725873	75.562124	127.663585
ENSG00000025423	HSD17B6	1.162273	9.634106	3.658754	0	0.814042	0.831573	1.149785	7.006525
ENSG00000028203	VEZT	88.229632	292.031362	418.487912	150.654295	130.005479	338.752046	118.827233	786.500027
ENSG00000029153	ARNTL2	1.811047	6.941662	5.238397	4.363022	1.698585	4.537425	6.244502	20.802837
ENSG00000033030	ZCCHC8	67.3472	239.491951	242.280709	167.467039	112.954439	151.44981	98.561405	482.20855
ENSG00000037897	METTL1	3.896145	14.886192	36.908532	7.836723	8.337611	25.337685	15.112807	118.574202
ENSG00000037965	HOXC8	0	0	2.647545	0	0	0	0.667227	50.790769
ENSG00000047617	ANO2	0.215068	1.055083	5.242214	1.593204	2.701833	0.914759	3.791574	186.227753
ENSG00000047621	C12orf4	45.112718	156.379314	166.089673	68.386428	44.392059	108.719077	75.534017	255.295006
ENSG00000048540	LMO3	0.342134	0	3.685311	0	0	0	0.427525	79.045839
ENSG00000049130	KITLG	1.078052	1.711272	4.399572	0.932715	0.575781	1.777311	1.839068	13.523623
ENSG00000050405	LIMA1	13.163302	53.838359	113.765073	19.345817	11.180934	47.682737	24.333613	213.069954
ENSG00000050426	LETMD1	115.9999	428.710799	728.86008	241.301813	133.264288	361.677202	276.937658	740.596649
ENSG00000050438	SLC4A8	7.333866	21.031463	56.226452	24.925802	18.1367	19.132527	8.061011	261.573096
ENSG00000051825	MPHOSPH9	130.15101	430.40878	576.736696	116.475249	89.022047	213.974126	87.613262	665.664381
ENSG00000052126	PLEKHA5	25.471213	130.082833	91.273861	42.106174	23.757457	72.001066	18.658256	375.137636
ENSG00000053702	NRIP2	0	0.481335	0.914362	0	0	0	0	23.085583
ENSG00000057294	PKP2	1.485244	3.143062	21.196369	19.297006	4.019268	3.141363	10.015113	180.270054
ENSG00000057704	TMCC3	413.326077	109.419315	222.771788	1571.144037	794.461372	195.851149	1132.704754	1212.031611
ENSG00000058272	PPP1R12A	1541.491368	1083.111531	1373.557122	2887.306742	2195.367021	1040.170978	2896.838816	4350.101076
ENSG00000059758	CDK17	445.877758	787.634035	897.460888	898.773464	671.158138	509.021661	689.393092	1552.311381
ENSG00000059804	SLC2A3	3665.622443	944.086751	1804.778583	6099.357849	9843.465535	1820.100721	7687.016363	4640.269716
ENSG00000060138	YBX3	1290.877706	13198.760167	3038.802737	2735.103612	1429.503288	4283.031583	4912.344922	9965.885523
ENSG00000060140	STYK1	6.600645	35.958359	8.637852	8.190033	14.619989	17.982757	9.552475	60.589224
ENSG00000060237	WNK1	371.389979	1139.784822	839.462159	831.740196	628.445225	708.124813	856.685677	2688.097443
ENSG00000060709	RIMBP2	0.372333	0.546553	1.944563	0.5394	0	0	0	45.974347
ENSG00000060982	BCAT1	46.06102	38.999355	44.309101	214.036398	199.126065	34.202394	90.7798	103.364799
ENSG00000061273	HDAC7	93.506081	114.902129	175.590292	159.519181	179.537504	111.470603	166.360892	254.507662
ENSG00000061794	MRPS35	83.116958	186.495199	329.098875	112.600408	56.998265	174.529762	88.986262	366.050766
ENSG00000061936	SFSWAP	146.871291	352.676481	579.636194	379.774664	250.771126	390.380365	302.546247	768.287925
ENSG00000061987	MON2	537.697887	1251.27063	1688.05013	1317.839717	803.592505	954.905316	1076.333231	2300.240538
ENSG00000062485	CS	146.803548	374.807649	695.905331	216.571346	196.317567	399.21906	278.09646	1269.741559
ENSG00000063046	EIF4B	1247.853032	2185.841843	4498.2869	1745.618992	1341.282506	2542.716913	1529.778686	6656.409819
ENSG00000064102	INTS13	44.675519	119.032669	261.444239	59.832347	73.619975	139.878487	53.806184	298.708841
ENSG00000064115	TM7SF3	149.781385	454.985408	414.795756	241.268271	165.227682	286.348013	255.179017	1004.913344
ENSG00000064763	FAR2	451.906982	165.83039	232.562164	1130.092496	825.780993	267.938145	1041.955893	1275.101956
ENSG00000065357	DGKA	249.864291	1325.092672	2184.549333	752.228843	439.434179	866.090879	510.656264	1346.31097
ENSG00000065361	ERBB3	0	0.46757	4.80169	0	0	0	4.618462	64.582548
ENSG00000065970	FOXJ2	20.294924	55.768746	53.132954	70.538498	35.913029	34.352641	52.330912	151.854917
ENSG00000066084	DIP2B	451.776238	202.134174	489.700964	831.912573	850.637668	317.152695	908.495643	1302.462574
ENSG00000066117	SMARCD1	65.129789	158.806205	205.234042	121.394168	97.856914	146.446193	103.087915	317.190367
ENSG00000067182	TNFRSF1A	972.874969	277.706893	626.042046	1720.72502	2640.786923	796.248103	1877.884838	2199.321637
ENSG00000067715	SYT1	5.243924	7.267032	0.706134	6.237163	1.563535	0.845896	2.00007	30.765822
ENSG00000067798	NAV3	8.515565	2.607028	0.686139	7.874106	1.828156	0.625616	2.498095	51.545609
ENSG00000069431	ABCC9	0.392257	0	4.404047	0.240711	0.392	0	2.351243	79.595422
ENSG00000069493	CLEC2D	536.26638	2184.469371	2778.347406	721.155577	643.723563	1352.734809	718.965642	2620.17321
ENSG00000070018	LRP6	8.069961	24.554742	21.122907	4.905723	4.130466	2.909898	13.755417	33.299829
ENSG00000070019	GUCY2C	0.204675	0	0	0	0	0	0	6.83155
ENSG00000070961	ATP2B1	616.328378	931.11609	1518.95922	1295.161434	919.778169	1018.799093	877.706501	3558.720085
ENSG00000072041	SLC6A15	1.120536	0	3.306915	0	0	0	0	22.707092
ENSG00000072609	CHFR	309.966501	312.641423	613.256839	816.511019	591.707659	453.839024	751.399332	1173.714068
ENSG00000072657	TRHDE	6.321377	0.44775	0.316716	6.100266	2.067893	0.481315	0.533551	24.251139
ENSG00000073060	SCARB1	4.954689	15.537921	18.044612	3.770144	3.689976	13.677597	9.363547	126.02235
ENSG00000073614	KDM5A	525.446732	969.822995	1447.42538	1886.84646	2149.735839	1637.468344	1338.781494	2348.077952
ENSG00000074527	NTN4	4.05013	4.297836	13.088332	0.973592	1.398348	7.307182	1.990451	15.208251
ENSG00000074590	NUAK1	0.403756	9.674866	2.70149	2.981116	1.838234	3.598831	1.049554	47.111733
ENSG00000075035	WSCD2	0.224786	1.10288	2.127447	0	0.226706	0	0	113.533901
ENSG00000075089	ACTR6	106.08443	204.5681	177.986797	85.96594	17.734283	118.061608	48.069896	181.632378
ENSG00000075188	NUP37	43.171669	129.809881	146.74235	50.762255	53.829576	126.169838	53.323088	195.172015
ENSG00000075415	SLC25A3	955.340476	1383.475021	2801.159015	2195.47906	1022.728151	1882.495398	1383.028023	2985.919536
ENSG00000075856	SART3	147.526449	384.878542	619.736832	315.386893	237.733468	376.901536	203.627526	968.348496
ENSG00000076067	RBMS2	4.761728	12.900214	14.264598	10.327768	5.870208	8.33022	7.673322	57.46945
ENSG00000076108	BAZ2A	144.788999	173.523851	252.070489	381.694781	525.582045	198.756883	360.428275	773.501988
ENSG00000076248	UNG	11.721145	80.280048	168.802666	45.302095	27.250176	111.504354	28.824012	189.796246
ENSG00000076513	ANKRD13A	1104.397763	936.006445	1700.379587	4347.006063	2163.032978	1268.476918	3466.594474	4334.922891
ENSG00000076555	ACACB	20.398432	56.475313	116.819708	172.923273	27.398473	35.939712	33.132301	386.373835
ENSG00000078237	TIGAR	38.762058	61.45408	64.685269	43.677563	29.899519	39.005971	53.567778	235.858999
ENSG00000078246	TULP3	4.170811	20.690943	18.011249	2.321638	5.302421	9.445282	9.639163	33.19364
ENSG00000079337	RAPGEF3	0.537658	0.698152	6.716903	1.295716	0	0.189171	0.393499	164.227999
ENSG00000079387	SENP1	71.328928	174.904183	218.498458	134.972288	91.414625	134.450536	157.455511	489.43511
ENSG00000080371	RAB21	299.126416	281.059295	462.543385	652.003159	506.960026	324.013695	797.431076	1002.592653
ENSG00000081760	AACS	14.476078	34.104765	67.997908	35.653386	23.114187	28.278384	16.938463	265.773534
ENSG00000082805	ERC1	76.887435	262.002798	408.271641	137.14422	159.365356	206.367127	151.12747	736.320916
ENSG00000083782	EPYC	0	0	0	0	0	0	0	0
ENSG00000084110	HAL	777.149023	137.741339	303.18198	2199.563668	1974.690412	227.907291	2254.336115	1153.520509
ENSG00000084112	SSH1	71.47672	62.211496	97.844058	137.282114	135.372683	48.363575	156.908542	178.087169
ENSG00000084444	FAM234B	10.476832	17.608119	71.045019	8.082877	8.784719	25.509385	19.071146	135.823685
ENSG00000084453	SLCO1A2	0	0	1.303104	3.722798	0	0	0.209936	34.223378
ENSG00000084463	WBP11	28.525882	85.222269	88.260594	33.490586	55.667593	70.537449	46.873994	201.850999
ENSG00000086159	AQP6	0	0	0.499964	0	0	0	0	22.485419
ENSG00000086598	TMED2	501.622806	669.35287	1067.702713	778.09144	458.210745	675.806502	672.899342	1684.384799
ENSG00000087448	KLHL42	31.99557	95.287967	164.519629	55.004294	37.520498	102.189636	37.509902	330.095632
ENSG00000087470	DNM1L	124.346188	389.40491	473.267485	186.51836	103.163856	255.915799	136.658763	543.30111
ENSG00000087494	PTHLH	0	0	1.618612	0	0	0	0	38.057317
ENSG00000087502	ERGIC2	247.238862	314.106923	284.404694	391.010303	353.966178	182.515054	289.683821	561.339634
ENSG00000088986	DYNLL1	376.148062	995.877875	1258.945121	626.130334	527.106934	1023.766712	657.483864	2345.693297
ENSG00000088992	TESC	549.28734	6169.951944	1356.338547	2668.622577	474.420404	1887.726138	2161.717732	2418.326943
ENSG00000089009	RPL6	1773.260276	4794.320334	7003.647531	2171.241833	1695.720413	3326.101925	1687.890707	6491.792025
ENSG00000089022	MAPKAPK5	95.908808	191.920627	366.934273	149.028197	110.519441	272.157334	137.547103	680.895752
ENSG00000089041	P2RX7	30.443118	62.090525	100.99643	36.646614	38.533779	71.641693	32.400379	185.799394
ENSG00000089053	ANAPC5	405.957651	896.670844	1595.403785	801.210557	547.155798	939.6269	600.456667	2237.809916
ENSG00000089060	SLC8B1	159.1581	170.905787	238.570745	314.023838	250.967093	158.51733	244.423291	573.344813
ENSG00000089094	KDM2B	21.948935	122.580737	304.398734	52.923478	68.374242	139.175525	24.976619	306.495155
ENSG00000089116	LHX5	0	0	0	4.961885	0	0	0	19.442068
ENSG00000089127	OAS1	175.823286	332.728588	758.124566	648.572859	1595.006996	327.428262	448.836416	1781.801281
ENSG00000089154	GCN1	39.008698	240.040384	231.144365	103.212513	36.710084	171.143585	53.521346	249.676769
ENSG00000089157	RPLP0	4165.427497	8265.022649	19450.711984	5866.950487	3026.127011	8928.931847	4059.623823	12364.741689
ENSG00000089159	PXN	310.790952	171.467167	256.952312	737.534091	864.93345	243.307123	762.231775	607.65565
ENSG00000089163	SIRT4	9.071833	6.219323	20.382819	5.727824	6.418063	9.8002	4.513377	41.275134
ENSG00000089169	RPH3A	18.021593	8.011857	4.794272	55.95389	10.796322	5.249688	4.993457	58.124253
ENSG00000089220	PEBP1	130.314411	394.524209	989.150345	228.138985	87.12105	457.977953	163.50524	797.926203
ENSG00000089225	TBX5	0	0	0.656818	0	0	0	0	28.703047
ENSG00000089234	BRAP	105.191416	233.472274	264.237156	251.899023	190.335359	178.321257	224.886228	591.615524
ENSG00000089248	ERP29	166.274197	290.069183	647.326617	206.290365	126.11221	291.182541	160.341346	610.34072
ENSG00000089250	NOS1	0	0	0.484693	0	0.085669	0	0	49.708066
ENSG00000089692	LAG3	0	9.350188	5.99596	1.273732	3.655292	10.067711	1.677533	16.70481
ENSG00000089693	MLF2	229.148849	218.571402	476.773971	1041.84126	446.526469	383.096519	861.358578	1318.932259
ENSG00000089818	NECAP1	304.374431	278.091323	614.467066	826.796444	443.048723	427.212463	808.83995	1362.182103
ENSG00000090376	IRAK3	1968.36835	317.872704	354.068065	4759.702876	3870.535091	321.144472	4461.255437	1446.354615
ENSG00000090382	LYZ	20324.381603	29417.391515	42998.357787	46556.591799	16309.65914	25560.313003	18214.159442	40496.21852
ENSG00000090612	ZNF268	60.932685	130.177749	279.005567	121.473189	65.597468	126.858983	64.238692	113.496192
ENSG00000090615	GOLGA3	75.343107	285.664085	437.863138	231.777384	156.202791	297.896217	159.332305	668.639569
ENSG00000090975	PITPNM2	14.505004	38.798683	121.727185	21.099746	19.476043	33.684922	25.630415	97.888159
ENSG00000091039	OSBPL8	2298.183797	1079.680737	2176.539219	2949.321202	4138.112339	1394.438903	2889.663862	3862.28797
ENSG00000092841	MYL6	11129.315995	30740.339047	14491.994673	19133.616128	13802.54456	13042.565247	16968.222169	9900.440901
ENSG00000094914	AAAS	8.175922	44.337563	32.913533	13.670826	17.621148	23.734495	23.685338	47.093901
ENSG00000094916	CBX5	27.691454	108.457952	227.581033	44.232898	29.850269	86.697139	37.72704	289.457867
ENSG00000102189	EEA1	44.728607	60.534517	144.163732	47.341426	36.817678	59.721762	41.458035	172.149727
ENSG00000110799	VWF	4.82157	0.985908	9.586756	6.089037	2.916274	1.332941	14.765105	191.146201
ENSG00000110801	PSMD9	294.210606	615.91293	557.074656	748.9439	401.950008	570.715164	536.374442	814.181908
ENSG00000110811	P3H3	0.39167	9.973581	8.708238	7.602836	0	10.844707	3.174076	29.526629
ENSG00000110841	PPFIBP1	13.248245	40.670633	52.929887	20.462576	11.010604	18.490277	6.323078	159.120336
ENSG00000110844	PRPF40B	6.830122	16.850207	61.806885	19.283658	7.901794	12.879395	6.304415	238.613495
ENSG00000110848	CD69	75.973564	281.165409	369.706137	133.040347	100.335919	153.296888	68.879596	193.820795
ENSG00000110851	PRDM4	63.211781	103.842759	182.698079	148.531693	66.256974	105.791747	76.710544	309.319611
ENSG00000110852	CLEC2B	740.010168	594.899115	799.819551	861.879474	860.070469	555.250516	892.472081	1413.407403
ENSG00000110871	COQ5	65.206864	87.74174	201.955686	56.089271	38.058891	127.444385	62.498721	212.452524
ENSG00000110876	SELPLG	1573.771798	454.964673	1217.404909	2495.674633	2525.248613	765.721386	2747.98053	4012.283634
ENSG00000110880	CORO1C	424.760969	425.182526	544.640611	925.720943	502.910731	463.487485	621.221198	1300.659211
ENSG00000110881	ASIC1	0	0	1.012906	0	0	0.291969	0	46.864939
ENSG00000110887	DAO	0	0	0	0	0	0	0	97.031278
ENSG00000110888	CAPRIN2	55.824981	627.02173	194.628507	119.476556	69.984917	171.214487	162.210338	712.350687
ENSG00000110900	TSPAN11	0	0	0.217249	0	0	0	0	38.869341
ENSG00000110906	KCTD10	56.989013	126.542346	205.344459	156.047231	88.55939	123.112027	97.420873	504.966023
ENSG00000110911	SLC11A2	104.373934	473.28735	458.9903	185.946118	143.720322	228.062013	192.725513	819.456181
ENSG00000110917	MLEC	69.202552	210.885476	313.0078	146.448821	78.827878	185.074864	83.621871	436.060587
ENSG00000110921	MVK	9.549113	21.335521	55.855866	30.83959	10.561454	27.130954	11.769542	175.191072
ENSG00000110925	CSRNP2	34.420697	65.537867	105.359987	96.43541	65.586435	62.839206	62.251151	320.818768
ENSG00000110931	CAMKK2	374.523306	181.514616	258.062896	1049.738343	852.447688	224.599755	1045.213918	776.980693
ENSG00000110934	BIN2	1487.969461	1046.272282	1704.655433	2790.68388	2182.892993	1246.386805	2679.545566	4517.039396
ENSG00000110944	IL23A	8.33384	73.273222	161.276036	15.546071	18.525123	67.119201	12.972971	67.825738
ENSG00000110955	ATP5F1B	1079.615962	2935.333645	3261.085718	2158.837227	1303.873068	2410.623323	2087.831964	6123.262519
ENSG00000110958	PTGES3	360.250215	1177.740084	643.326118	411.037594	242.505578	501.520896	411.864721	708.065012
ENSG00000110975	SYT10	0	0.286796	0	0	0	0	0	4.170088
ENSG00000110987	BCL7A	6.977123	9.992473	32.740767	3.780531	2.625616	11.488693	3.741008	52.220348
ENSG00000111011	RSRC2	363.414151	643.505236	937.34671	719.67959	480.581376	592.450193	592.996627	1350.370713
ENSG00000111012	CYP27B1	0.347101	0	1.031656	0	0	7.791241	5.003348	75.515771
ENSG00000111046	MYF6	0	0	0	0	0	0	0	4.104453
ENSG00000111049	MYF5	0.568653	0	0	0	0	0	0	0
ENSG00000111052	LIN7A	806.82778	140.535534	256.5565	1249.723671	1199.280672	323.225909	1172.186142	745.794351
ENSG00000111057	KRT18	11.899939	7.246062	59.602296	18.569628	6.766912	15.970402	24.971319	156.926768
ENSG00000111058	ACSS3	537.432788	84.874829	170.590795	976.430539	929.633252	249.145009	987.367844	622.918016
ENSG00000111077	TNS2	0	11.211551	0.273478	0	0	0	0	24.653245
ENSG00000111087	GLI1	0.250458	0.409732	1.943188	1.740439	0	0.708004	2.450768	1.492103
ENSG00000111110	PPM1H	14.80348	5.842201	7.726162	27.797735	10.737684	7.881304	20.675458	61.503348
ENSG00000111142	METAP2	122.048776	150.199198	411.60426	81.664237	81.080504	198.578021	75.97645	604.512674
ENSG00000111144	LTA4H	1059.8537	1090.402123	2065.915542	1611.629419	2614.016568	1357.36258	1277.248549	3523.047439
ENSG00000111145	ELK3	47.491188	96.889319	128.466034	49.250294	33.57265	70.098716	39.800005	167.813283
ENSG00000111181	SLC6A12	16.398731	6.956053	13.150798	46.927853	6.853448	10.026771	21.194319	312.560299
ENSG00000111186	WNT5B	19.295037	5.915421	15.784959	51.309261	18.301003	31.749285	46.314688	169.94225
ENSG00000111196	MAGOHB	37.387762	139.288541	260.212821	44.915259	35.174114	106.767102	47.639554	320.196302
ENSG00000111199	TRPV4	0	0.810674	0.341825	0.607033	0	0	0	4.178373
ENSG00000111203	ITFG2	67.604488	326.911741	500.102608	136.603522	124.366598	279.750088	118.344503	986.004747
ENSG00000111206	FOXM1	2.991854	7.36092	6.245027	1.753899	2.621299	3.864187	4.164519	95.584613
ENSG00000111215	PRR4	2.853578	13.152499	16.318007	1.925721	0	3.653077	2.904244	47.873997
ENSG00000111218	PRMT8	0	0	0.808348	0	0	0	0	44.850299
ENSG00000111224	PARP11	78.25629	252.447239	415.708716	202.229149	166.035137	264.048447	166.816079	432.373479
ENSG00000111229	ARPC3	3614.105627	2551.390956	4275.293447	6082.657825	4355.675721	3455.253299	5658.339847	6439.144577
ENSG00000111231	GPN3	44.942067	103.714806	187.765098	54.169067	28.116149	117.763957	51.71373	161.384001
ENSG00000111237	VPS29	617.360776	1117.411254	1389.908616	1009.520091	774.473137	819.358835	919.148379	1963.610913
ENSG00000111241	FGF6	0	0	0	0	0	0	0	6.413933
ENSG00000111245	MYL2	6.299934	0	0	0	0	0	0	43.955288
ENSG00000111247	RAD51AP1	3.021532	18.908504	30.106615	5.750168	3.217887	5.616216	13.620039	35.331994
ENSG00000111249	CUX2	0	5.473127	0.707353	0.676514	0	0.644812	0	37.029817
ENSG00000111252	SH2B3	70.633942	115.208327	190.209223	164.780592	147.412597	162.516382	191.451812	926.615493
ENSG00000111254	AKAP3	9.310121	15.875369	42.757873	11.341493	3.388198	13.923932	4.589003	198.682845
ENSG00000111261	MANSC1	192.117233	38.078891	76.906173	651.042405	363.579894	68.932561	758.351703	382.683732
ENSG00000111262	KCNA1	0.095661	0	2.064455	0.141036	0	0	0	25.752963
ENSG00000111266	DUSP16	32.08869	96.544364	176.535405	87.491127	65.156577	59.882233	40.062653	308.205553
ENSG00000111269	CREBL2	128.457489	371.657522	581.814926	189.000848	106.088781	341.300093	166.862743	652.64153
ENSG00000111271	ACAD10	41.813432	123.391942	179.316593	183.906419	113.111413	145.524174	150.232401	295.650691
ENSG00000111275	ALDH2	137.602532	69.777322	92.67505	165.748158	153.790604	95.997826	124.674306	238.936709
ENSG00000111276	CDKN1B	1051.794155	975.437009	1811.123469	1855.232711	1432.616593	1295.607855	1598.793982	2827.194398
ENSG00000111291	GPRC5D	0	1.097142	0	0	0	1.62369	0	12.108965
ENSG00000111300	NAA25	71.95218	184.159427	357.102451	67.87703	59.788749	157.260966	75.906122	582.132771
ENSG00000111305	GSG1	0	0	0	0	0	0	0	20.574155
ENSG00000111319	SCNN1A	1.850765	0.4326	1.231524	0.526065	5.09265	3.089338	0	102.870259
ENSG00000111321	LTBR	137.323533	64.515692	106.062277	126.4556	330.434428	94.668046	233.098309	328.29819
ENSG00000111325	OGFOD2	45.741831	78.213217	164.542694	104.470521	127.279953	133.666879	93.754201	148.768767
ENSG00000111328	CDK2AP1	204.552611	127.652087	375.570175	233.736775	133.561301	183.11258	266.915977	651.527195
ENSG00000111331	OAS3	25.962995	107.259731	227.524017	328.355446	852.559757	134.718286	373.329101	537.910611
ENSG00000111335	OAS2	83.410602	327.892234	646.197005	331.32389	640.459202	336.965727	402.664963	1086.879808
ENSG00000111339	ART4	1.957138	3.936149	2.558755	2.002145	0	1.060021	2.349322	27.705429
ENSG00000111341	MGP	0	0	36.345803	6.904224	0	6.460305	0	28.239318
ENSG00000111344	RASAL1	0	0.8652	5.425484	0	0	1.644265	0	43.141007
ENSG00000111348	ARHGDIB	4250.01568	1956.613566	4966.099854	8664.540262	7498.129965	3942.653244	10386.495073	17398.60768
ENSG00000111358	GTF2H3	53.50281	115.911834	310.578513	75.447527	84.836226	178.011794	50.588676	243.098612
ENSG00000111361	EIF2B1	79.054291	207.187664	368.755042	169.578859	84.34818	249.983659	113.147995	598.094623
ENSG00000111364	DDX55	27.007325	103.699335	204.082116	52.687718	43.43435	109.946964	48.773189	312.084148
ENSG00000111371	SLC38A1	277.199978	1092.133253	2227.197212	533.697889	421.268859	937.915957	456.088494	2247.96604
ENSG00000111404	RERGL	0	0	1.57584	0	0	0	0	6.017157
ENSG00000111405	ENDOU	0	0	0	0	0.489122	0	0	23.927108
ENSG00000111412	SPRING1	61.852074	114.497405	233.498621	107.014675	80.818084	139.689107	94.571565	343.568442
ENSG00000111424	VDR	18.363429	9.787133	15.928224	43.975727	47.366282	26.255686	29.711837	127.018302
ENSG00000111432	FZD10	0.243786	0	0.378176	0	0.668921	0	0	36.300202
ENSG00000111445	RFC5	34.036843	76.613319	114.983249	63.072842	21.928215	48.673844	59.581798	129.008718
ENSG00000111450	STX2	38.795393	92.62874	133.093073	33.296875	19.821162	59.703075	45.789608	149.323698
ENSG00000111452	ADGRD1	7.518591	65.202302	47.476172	19.181064	1.331607	13.821728	7.696025	90.342575
ENSG00000111481	COPZ1	245.348966	615.910576	549.254599	482.937412	311.263283	635.456506	378.316158	1020.216739
ENSG00000111490	TBC1D30	20.56315	3.277991	10.778835	38.441523	32.518244	9.013029	24.848546	73.745848
ENSG00000111530	CAND1	223.768181	646.949069	869.497736	316.157001	159.64276	465.235886	229.991289	775.095063
ENSG00000111536	IL26	0	0	0	0	0	0	0	5.448116
ENSG00000111537	IFNG	1.521282	40.050867	10.859555	2.305688	1.076553	13.149699	0	9.230281
ENSG00000111540	RAB5B	97.409863	216.430707	163.711155	322.810946	224.8388	115.558324	321.044838	565.866079
ENSG00000111554	MDM1	209.440352	306.344872	411.277725	277.734134	182.803565	258.120539	252.678084	654.656585
ENSG00000111581	NUP107	121.149123	466.013268	626.865173	217.233015	178.01627	431.311171	128.794163	738.857671
ENSG00000111596	CNOT2	749.958712	1267.929508	2299.86683	1360.515752	936.056062	1356.473263	1161.758604	3813.521394
ENSG00000111602	TIMELESS	7.966649	45.153809	46.748918	16.182556	14.557511	20.546614	13.858889	192.837428
ENSG00000111605	CPSF6	180.168368	403.462786	652.262842	277.424375	153.660633	310.11133	224.951815	608.449646
ENSG00000111615	KRR1	75.941802	179.895504	387.33848	101.969798	49.833615	208.378161	91.514841	328.447354
ENSG00000111639	MRPL51	162.696715	318.919893	465.665684	166.696617	180.4447	341.895942	209.286807	406.410401
ENSG00000111640	GAPDH	5139.0432	5065.235989	10471.649794	14840.130463	8407.29935	6405.673392	12209.43356	25520.357731
ENSG00000111641	NOP2	38.588933	166.896264	274.523673	75.757822	97.324068	140.166467	86.908361	508.879329
ENSG00000111642	CHD4	245.119086	343.805053	588.619108	683.588968	610.004736	377.698511	412.777433	1345.721742
ENSG00000111644	ACRBP	86.052543	96.725596	132.766889	177.118396	121.203587	76.759393	233.005333	313.914458
ENSG00000111647	UHRF1BP1L	468.259229	248.734503	361.199602	947.667477	633.811674	342.90739	798.354602	1576.554129
ENSG00000111652	COPS7A	99.749916	100.641978	167.83979	184.493895	129.235664	118.494637	238.249317	407.576604
ENSG00000111653	ING4	286.692567	356.354536	452.434894	548.892742	396.144521	404.250262	523.602211	1004.438141
ENSG00000111664	GNB3	0	0	1.560711	0	0	0	0	48.894071
ENSG00000111665	CDCA3	1.434368	6.15674	8.620806	7.862546	0.585101	4.636484	3.996255	78.58293
ENSG00000111666	CHPT1	456.847373	1111.384793	505.915118	1091.03721	740.295327	615.732638	659.385825	682.709138
ENSG00000111667	USP5	36.922324	187.410757	443.266355	83.232055	102.816436	360.50141	92.544511	780.618391
ENSG00000111669	TPI1	959.269575	1061.403544	1943.261139	1750.408532	983.684009	1588.93339	1460.500426	6253.200317
